dataset,table_name,period,source_url,downloaded_at_utc,local_path,sha256,bytes,status
region,DISPATCHREGIONSUM,2023-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202305010000.zip,2026-08-23T03:34:53.384064+00:00,data/raw/aemo_history/region/2023-05.zip,f6a7e035719296e154b10879d04ad1a367a65b7c046462e1c1b4ecf6e0065ef1,4993136,downloaded
region,DISPATCHREGIONSUM,2023-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202306010000.zip,2026-08-23T03:35:04.957904+00:00,data/raw/aemo_history/region/2023-06.zip,0bc092e712961b4c2eb5f6cdf82bc0bf11a95c4e1cc19535bdcec2b6851a2713,4936952,downloaded
region,DISPATCHREGIONSUM,2023-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202307010000.zip,2026-08-23T03:35:17.095520+00:00,data/raw/aemo_history/region/2023-07.zip,52b45b3cc4517c2981740371c2dc4dcffceb13f0c05742784599279f31c37785,5035167,downloaded
region,DISPATCHREGIONSUM,2023-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202308010000.zip,2026-08-23T03:35:28.071638+00:00,data/raw/aemo_history/region/2023-08.zip,f299488deb7fc6986806d62bfb74fbd30d940654d1b331639e133ae7cd172b68,4901239,downloaded
region,DISPATCHREGIONSUM,2023-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202309010000.zip,2026-08-23T03:35:40.919050+00:00,data/raw/aemo_history/region/2023-09.zip,bc6fa0d508f2ede930d2d3fa0feb47b578a6cd345925958a9fc517c74039f58f,4768391,downloaded
region,DISPATCHREGIONSUM,2023-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202310010000.zip,2026-08-23T03:35:52.076794+00:00,data/raw/aemo_history/region/2023-10.zip,8cf567def34b338d7a328d651edfe8f7728ca6c5c57192ba8a46efb366ecd62d,5014363,downloaded
region,DISPATCHREGIONSUM,2023-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202311010000.zip,2026-08-23T03:36:03.967026+00:00,data/raw/aemo_history/region/2023-11.zip,a221b9fa8ee1e0511e5a438631fb633005fdea0526eb7e8ac094fe3384bce793,4798496,downloaded
region,DISPATCHREGIONSUM,2023-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202312010000.zip,2026-08-23T03:36:15.502245+00:00,data/raw/aemo_history/region/2023-12.zip,4a54f254584f45df355c1fc436546a1b95d9d4b47fb4dd33c37af19629599397,5010033,downloaded
region,DISPATCHREGIONSUM,2024-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202401010000.zip,2026-08-23T03:36:27.015746+00:00,data/raw/aemo_history/region/2024-01.zip,c78ddbed93d930557ba7beef7ba3ed8f06f5f98f18016631840126d69b47b3d8,4849914,downloaded
region,DISPATCHREGIONSUM,2024-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202402010000.zip,2026-08-23T03:36:38.493415+00:00,data/raw/aemo_history/region/2024-02.zip,819bd2c8398c67e2bed0f4af52e4f0dda293b54f742394989b5c827d13d08bdd,4696181,downloaded
region,DISPATCHREGIONSUM,2024-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202403010000.zip,2026-08-23T03:36:50.075146+00:00,data/raw/aemo_history/region/2024-03.zip,efbf937ccc1134c4021d3dacd2f82334dc7c483b830b320c614ae6faf812e6a6,4923949,downloaded
region,DISPATCHREGIONSUM,2024-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202404010000.zip,2026-08-23T03:37:00.926022+00:00,data/raw/aemo_history/region/2024-04.zip,27dc9fb1a4e3054349f20876eb04d538e51c47b22c8a9bdd593567b3429a0a81,4571235,downloaded
region,DISPATCHREGIONSUM,2024-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202405010000.zip,2026-08-23T03:37:12.990095+00:00,data/raw/aemo_history/region/2024-05.zip,3644c22a6cd9b83da8bffe5303ed46b70ff90713314b3fdbe9c2d30f3f6412cd,5201241,downloaded
region,DISPATCHREGIONSUM,2024-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202406010000.zip,2026-08-23T03:37:24.903924+00:00,data/raw/aemo_history/region/2024-06.zip,560f23d2ce8777b92740d2810bc4e70ed1cc0a11914483252c2e33da2ffedef3,5056153,downloaded
region,DISPATCHREGIONSUM,2024-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202407010000.zip,2026-08-23T03:37:36.906611+00:00,data/raw/aemo_history/region/2024-07.zip,09a314d4f16e36763191e753f8ecff7d48be3dd7dbd7d0bc2f9817b829433087,5322891,downloaded
region,DISPATCHREGIONSUM,2024-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202408010000.zip,2026-08-23T03:37:50.076213+00:00,data/raw/aemo_history/region/2024-08.zip,a65b04d980134633041613237a55455b7c834b1c061605fe08475b31b118c68d,5845889,downloaded
region,DISPATCHREGIONSUM,2024-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202409010000.zip,2026-08-23T03:38:03.889654+00:00,data/raw/aemo_history/region/2024-09.zip,55d24aec074a12e365fc1d662c1fe9c4b71023809fda41d3ffdb37ffd90657e0,5685173,downloaded
region,DISPATCHREGIONSUM,2024-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202410010000.zip,2026-08-23T03:38:16.446981+00:00,data/raw/aemo_history/region/2024-10.zip,9f8f2e561c640d6c7e1d7b45a4dd5c275e6fcc9f49efe0521f575973a653998c,5965328,downloaded
region,DISPATCHREGIONSUM,2024-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202411010000.zip,2026-08-23T03:38:27.986375+00:00,data/raw/aemo_history/region/2024-11.zip,68afb54af860b75f81152bfa2c27bec7bb857395d713635688bd96a4fe7c9878,5831254,downloaded
region,DISPATCHREGIONSUM,2024-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202412010000.zip,2026-08-23T03:38:40.910494+00:00,data/raw/aemo_history/region/2024-12.zip,8ee01732f0a28873173fcf365ee83bc4f0eef15e00a281fbaa58944fcac1a861,6093149,downloaded
region,DISPATCHREGIONSUM,2025-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202501010000.zip,2026-08-23T03:38:54.310567+00:00,data/raw/aemo_history/region/2025-01.zip,07afa2d38007a4aad3d9d07fd2c6082bd637613e982de46e8dfe375d3799fa63,6123606,downloaded
region,DISPATCHREGIONSUM,2025-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202502010000.zip,2026-08-23T03:39:08.615132+00:00,data/raw/aemo_history/region/2025-02.zip,d41d5a2eac0934304b2c5d849600dc5c940766db15b400b47d3c8c1c418edd63,5565370,downloaded
region,DISPATCHREGIONSUM,2025-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202503010000.zip,2026-08-23T03:39:20.729909+00:00,data/raw/aemo_history/region/2025-03.zip,1db803f56f412a43897899aaa0d5988552716c1d8b7667016be1eedd11d2369f,6068882,downloaded
region,DISPATCHREGIONSUM,2025-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202504010000.zip,2026-08-23T03:39:33.353259+00:00,data/raw/aemo_history/region/2025-04.zip,7aff4926cabc29758dc7b9428018db1062196721b5956d5027464b20c5b7c1b1,5835709,downloaded
region,DISPATCHREGIONSUM,2025-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202505010000.zip,2026-08-23T03:39:45.724609+00:00,data/raw/aemo_history/region/2025-05.zip,89a3d7b9d793d164adeeeef7c4234f3a6a512aa63236ff0d1a3193d3d5eb5186,6069925,downloaded
region,DISPATCHREGIONSUM,2025-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHREGIONSUM%23FILE01%23202506010000.zip,2026-08-23T03:39:59.682400+00:00,data/raw/aemo_history/region/2025-06.zip,08b2080b7e1e6dc91da5cd4fdfbccb9f93a156efda2cdeb80ad9c69a73d46c72,5830411,downloaded
scada,DISPATCH_UNIT_SCADA,2019-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_201907010000.zip,2026-08-23T03:26:22.357965+00:00,data/raw/aemo_history/scada/2019-07.zip,d944825c113c78bb75a842a19baf7dbf16109a399b7cc83f2cea7b0a763935e7,14126105,downloaded
scada,DISPATCH_UNIT_SCADA,2019-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_201908010000.zip,2026-08-23T03:26:32.213813+00:00,data/raw/aemo_history/scada/2019-08.zip,d72837b6974f54f07a4477e3545d7e78fc41e4f406c676cb2c77dc8868570645,14208922,downloaded
scada,DISPATCH_UNIT_SCADA,2019-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_201909010000.zip,2026-08-23T03:26:41.955271+00:00,data/raw/aemo_history/scada/2019-09.zip,629737f03669095dffedfc07747458a6dd031b536ee42e0a73ddca944ebc291a,13824882,downloaded
scada,DISPATCH_UNIT_SCADA,2019-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_201910010000.zip,2026-08-23T03:26:53.090072+00:00,data/raw/aemo_history/scada/2019-10.zip,a1e588a041c094ed263e6ff10cc28b67abd862acfa354ff65e3f9ad1c179bae7,14647360,downloaded
scada,DISPATCH_UNIT_SCADA,2019-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_201911010000.zip,2026-08-23T03:27:03.250218+00:00,data/raw/aemo_history/scada/2019-11.zip,d2897b920796b025633deb49bd1b2cf318f9ad5381543a5eba2c8a816c154e97,13861721,downloaded
scada,DISPATCH_UNIT_SCADA,2019-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_201912010000.zip,2026-08-23T03:27:13.355254+00:00,data/raw/aemo_history/scada/2019-12.zip,933dfa319104c694aa7d7af3e5df97d34bb693fb59e834da496c0bf5a57e48eb,14506996,downloaded
scada,DISPATCH_UNIT_SCADA,2020-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202001010000.zip,2026-08-23T03:27:23.344860+00:00,data/raw/aemo_history/scada/2020-01.zip,c23ba43060a2e8d5c97cc2c58aa06724bf762fa62ac953e7e798bca00549f565,14580965,downloaded
scada,DISPATCH_UNIT_SCADA,2020-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202002010000.zip,2026-08-23T03:27:34.214270+00:00,data/raw/aemo_history/scada/2020-02.zip,b2cd897b5700d7d741601a497e7c0f363c0343223a45e1d38ddbeb6f306d9a47,13641283,downloaded
scada,DISPATCH_UNIT_SCADA,2020-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202003010000.zip,2026-08-23T03:27:44.833632+00:00,data/raw/aemo_history/scada/2020-03.zip,d4ee37adbc0230a98ebc726c4e91950a16d91483e574bc4957b48f98802fc66c,14875119,downloaded
scada,DISPATCH_UNIT_SCADA,2020-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202004010000.zip,2026-08-23T03:27:54.687498+00:00,data/raw/aemo_history/scada/2020-04.zip,7efc769a11c56a31b85deee992031359415b1e424db824fa592c7426311063dc,14191630,downloaded
scada,DISPATCH_UNIT_SCADA,2020-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202005010000.zip,2026-08-23T03:28:05.822560+00:00,data/raw/aemo_history/scada/2020-05.zip,1995cd42057dfe915d82c1d3e95ca8823b47ea365c01f2e147c2475bf3bf4022,16839814,downloaded
scada,DISPATCH_UNIT_SCADA,2020-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202006010000.zip,2026-08-23T03:28:17.443609+00:00,data/raw/aemo_history/scada/2020-06.zip,24ba66921d2d41763a900a0059144ea1aaa5043b23362445c7c8e3f833cf6ca9,14412937,downloaded
scada,DISPATCH_UNIT_SCADA,2020-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202007010000.zip,2026-08-23T03:28:28.587368+00:00,data/raw/aemo_history/scada/2020-07.zip,e8d5ef4d8514080182c598dd1c43fdae34ef96db0b7517ecf9bcffd51b35f472,16936304,downloaded
scada,DISPATCH_UNIT_SCADA,2020-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202008010000.zip,2026-08-23T03:28:39.457217+00:00,data/raw/aemo_history/scada/2020-08.zip,85fe5524aeff44fad5992acd3f2014475c1c8b60903fef0d37b32762d5fbfd74,14841400,downloaded
scada,DISPATCH_UNIT_SCADA,2020-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202009010000.zip,2026-08-23T03:28:49.867531+00:00,data/raw/aemo_history/scada/2020-09.zip,39bf7d3ebd8ce7ec5b1a20b18bbd32b2461939b0ab9d256e35d4fac440726c42,14944117,downloaded
scada,DISPATCH_UNIT_SCADA,2020-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202010010000.zip,2026-08-23T03:29:01.616043+00:00,data/raw/aemo_history/scada/2020-10.zip,83515dae4d678e474b48ba95f8411126552c38fabe28b6f363563b12920cc066,14982818,downloaded
scada,DISPATCH_UNIT_SCADA,2020-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202011010000.zip,2026-08-23T03:29:11.700674+00:00,data/raw/aemo_history/scada/2020-11.zip,ded14f71145cc398d72dfd47fc861a2389e4228fd144c7b03b5e1c2016a2e6fa,16843488,downloaded
scada,DISPATCH_UNIT_SCADA,2020-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202012010000.zip,2026-08-23T03:29:24.077752+00:00,data/raw/aemo_history/scada/2020-12.zip,0dbedcd758eca1a0fbe2e97ec3e9fe4a92e527a0959aba83e227d74b5abba44a,17614377,downloaded
scada,DISPATCH_UNIT_SCADA,2021-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202101010000.zip,2026-08-23T03:29:34.885038+00:00,data/raw/aemo_history/scada/2021-01.zip,ff85bf9987ad045a405d7ea66fe19a37a63f34003ded2a14a320b6633a76c7d2,17766696,downloaded
scada,DISPATCH_UNIT_SCADA,2021-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202102010000.zip,2026-08-23T03:29:45.804594+00:00,data/raw/aemo_history/scada/2021-02.zip,1e5dcd11820b198c59510d359a7d38c563cd7b652ca68f1f86798df4d3045b43,14454974,downloaded
scada,DISPATCH_UNIT_SCADA,2021-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202103010000.zip,2026-08-23T03:29:56.502971+00:00,data/raw/aemo_history/scada/2021-03.zip,2c4113840c85a0cb21bf58c728373ec64d88c91342521bae49d5982909859403,18221265,downloaded
scada,DISPATCH_UNIT_SCADA,2021-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202104010000.zip,2026-08-23T03:30:07.363413+00:00,data/raw/aemo_history/scada/2021-04.zip,1171d8458fbecd4dbfc363cac96f2781e5440d3dc20148ac52ccde892c08ecbf,15347983,downloaded
scada,DISPATCH_UNIT_SCADA,2021-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202105010000.zip,2026-08-23T03:30:17.549583+00:00,data/raw/aemo_history/scada/2021-05.zip,9df2b81a7f066456bd451a6e7f3f792ef618698479aacd570b7c5f0425130c11,18358662,downloaded
scada,DISPATCH_UNIT_SCADA,2021-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202106010000.zip,2026-08-23T03:30:27.905599+00:00,data/raw/aemo_history/scada/2021-06.zip,596d8e64e1750eea1c5c4a146eea2b90cd296b14770ef4793e2b50fa7807c81a,17869691,downloaded
scada,DISPATCH_UNIT_SCADA,2021-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202107010000.zip,2026-08-23T03:30:38.782261+00:00,data/raw/aemo_history/scada/2021-07.zip,9e5f70f3a1e651822c344021347c9c28b8365eadd99150d31322de3115e9296f,18513272,downloaded
scada,DISPATCH_UNIT_SCADA,2021-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202108010000.zip,2026-08-23T03:30:51.285488+00:00,data/raw/aemo_history/scada/2021-08.zip,52d2d2449ca987ce12a2797e363ed2e6fabbafc8cc82672da54dde31bf3c78ca,16856584,downloaded
scada,DISPATCH_UNIT_SCADA,2021-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202109010000.zip,2026-08-23T03:31:01.940160+00:00,data/raw/aemo_history/scada/2021-09.zip,bf729d6d191104adf4fec989a50123660f5668820d6bcebff668a5075215b0d0,16197600,downloaded
scada,DISPATCH_UNIT_SCADA,2021-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202110010000.zip,2026-08-23T03:31:12.955951+00:00,data/raw/aemo_history/scada/2021-10.zip,7e03a24dbf25149dba96eedd336680252babb94742244822499c0068a351a76f,19337508,downloaded
scada,DISPATCH_UNIT_SCADA,2021-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202111010000.zip,2026-08-23T03:31:24.128146+00:00,data/raw/aemo_history/scada/2021-11.zip,9151f9b0ce1b08def9fda5b3ef6d00cb298d7ff3406d327cb58dfdd4b216b6c5,16483212,downloaded
scada,DISPATCH_UNIT_SCADA,2021-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202112010000.zip,2026-08-23T03:31:35.787100+00:00,data/raw/aemo_history/scada/2021-12.zip,fffc83df6aa69ba5ef46f7da06fd3d143ab3adf66fde552ef00042afd799679e,19723498,downloaded
scada,DISPATCH_UNIT_SCADA,2022-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202201010000.zip,2026-08-23T03:31:47.252520+00:00,data/raw/aemo_history/scada/2022-01.zip,6d1ee59e021d25096cbf0becdc921e616b364f60cd986da35eb1b1f175f1c816,17545731,downloaded
scada,DISPATCH_UNIT_SCADA,2022-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202202010000.zip,2026-08-23T03:31:58.458705+00:00,data/raw/aemo_history/scada/2022-02.zip,a5c53d5ced31697b96b3f56081d66890c5516b74ebc28b47752ec3350a18191f,18222748,downloaded
scada,DISPATCH_UNIT_SCADA,2022-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202203010000.zip,2026-08-23T03:32:08.493927+00:00,data/raw/aemo_history/scada/2022-03.zip,5a453185fc371a527bd5a6d2a88fe4c0e0c14280d4958124166bced2c0ed51ee,17502436,downloaded
scada,DISPATCH_UNIT_SCADA,2022-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202204010000.zip,2026-08-23T03:32:20.317969+00:00,data/raw/aemo_history/scada/2022-04.zip,1a56f4006eb15c56d63e2998f3069f27515d36b53a78aa6d53878e1cb0d9989c,19464357,downloaded
scada,DISPATCH_UNIT_SCADA,2022-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCH_UNIT_SCADA_202205010000.zip,2026-08-23T03:32:31.171983+00:00,data/raw/aemo_history/scada/2022-05.zip,15c266f36fd249fdc6d545d169013afe8334e185136a9007edfedb3bb5e7e6b5,17675744,downloaded
