month,region,hours,mean_price_aud_mwh,median_price_aud_mwh,negative_price_hour_share,mean_renewable_share_ws,mean_intrahour_price_sd
2022-11,QLD1,720,121.50396644444444,121.70197250000001,0.16666666666666666,0.1730039396234062,41.66890803466557
2022-11,SA1,720,62.513649625,43.44884208333333,0.49166666666666664,0.7455784130011427,74.08716248226932
2022-11,TAS1,720,100.98462220833333,63.744173333333336,0.09166666666666666,0.18366679025714644,39.80372031470552
2022-11,VIC1,720,58.62667237731481,53.52713083333333,0.3902777777777778,0.30121078827939496,20.9726423266878
2022-12,NSW1,744,82.64032349126344,96.03111,0.21774193548387097,0.23438811143508248,22.54976983768082
2022-12,QLD1,744,85.462386890681,95.90643666666666,0.2446236559139785,0.1775087117593463,18.85232135330279
2022-12,SA1,744,35.43004108646954,26.13387791666667,0.44623655913978494,0.9062833559462015,26.10938474773868
2022-12,TAS1,744,76.35670070564517,80.82385791666667,0.03763440860215054,0.1601247941060351,20.66990900677123
2022-12,VIC1,744,31.28193509184588,20.089440833333335,0.4327956989247312,0.31668923994895515,14.353971075776418
2023-01,NSW1,744,94.39427954301075,95.54064041666666,0.06854838709677419,0.2044267227998098,15.317707317568955
2023-01,QLD1,744,98.96487670138887,91.62234708333332,0.08870967741935484,0.15098935226339877,30.055491753907997
2023-01,SA1,744,57.20102998319892,65.85306,0.3736559139784946,0.7993327577167902,23.33208639780934
2023-01,TAS1,744,86.8610085405466,87.54397416666667,0.026881720430107527,0.14640030291843883,12.610093088615374
2023-01,VIC1,744,48.09181448812724,63.8807325,0.3521505376344086,0.28257144305106807,12.710839613619239
2023-02,NSW1,672,90.12905168030754,91.11282125,0.10119047619047619,0.21283530770652742,19.134164371770996
2023-02,QLD1,672,88.789600390625,86.18981291666665,0.12053571428571429,0.1529885397079321,18.98543038524331
2023-02,SA1,672,97.05030501488095,81.74807833333332,0.34970238095238093,0.7693778955358995,68.4629999184028
2023-02,TAS1,672,81.53071002604167,89.828655,0.020833333333333332,0.15882900500620406,17.01611252982952
2023-02,VIC1,672,58.00507566840278,79.17882833333334,0.3333333333333333,0.3148005374501624,20.335609297871763
2023-03,NSW1,744,116.01441808355735,90.09348916666666,0.07258064516129033,0.18171592993683014,48.86207847256196
2023-03,QLD1,744,123.07858904121863,88.98075791666666,0.13306451612903225,0.12581178422030156,63.05213211476291
2023-03,SA1,744,64.91870083109319,81.71263958333333,0.3333333333333333,0.674538634801455,20.71172666977037
2023-03,TAS1,744,72.34960620183692,80.05159916666668,0.07526881720430108,0.20245251695837052,22.986220896854597
2023-03,VIC1,744,62.02289596326165,79.90112208333333,0.31586021505376344,0.28543171234858683,17.856017489576228
2023-04,NSW1,720,110.84170701273148,101.49219583333334,0.09583333333333334,0.17803939517014145,21.209372884692357
2023-04,QLD1,720,109.93510564699073,101.21781833333333,0.15138888888888888,0.1601118470182628,29.844316678430882
2023-04,SA1,720,85.01637889351852,89.79349791666667,0.2708333333333333,0.6851663191210164,28.78105714468779
2023-04,TAS1,720,70.03264719791666,67.84284,0.030555555555555555,0.16739097080128518,14.988252371337722
2023-04,VIC1,720,83.61570385763889,85.45925375000002,0.22083333333333333,0.277824687985786,17.909156962732943
2023-05,NSW1,744,193.98750362119173,145.21378541666667,0.026881720430107527,0.14439656698071665,101.27786051763745
2023-05,QLD1,744,164.90333339157706,132.21617458333333,0.14381720430107528,0.18017826024384934,90.11641646529789
2023-05,SA1,744,198.29207243727598,169.8972,0.1586021505376344,0.4848115876599763,77.6626627147332
2023-05,TAS1,744,84.15929664314515,69.56036208333333,0.0456989247311828,0.21462765240403112,27.989471835047713
2023-05,VIC1,744,127.1468541263441,133.05150625,0.14381720430107528,0.2754448934001873,29.482400873506997
2023-06,NSW1,720,105.1971352349537,90.06498208333335,0.0375,0.15097847487416255,32.24791222945951
2023-06,QLD1,720,102.62175259143518,87.15419,0.10416666666666667,0.1514065006171807,45.16247140179143
2023-06,SA1,720,85.58641892476852,58.264273333333335,0.325,0.7177962187191806,42.88129390297121
2023-06,TAS1,720,38.03647926388889,45.25521541666667,0.19305555555555556,0.21474810793990015,14.154220960678053
2023-06,VIC1,720,54.52608007638889,45.64065583333334,0.28194444444444444,0.39091312265529965,17.924691071049374
2023-07,NSW1,744,84.1474250515233,76.90298250000001,0.10349462365591398,0.15745426009248328,18.582817714810815
2023-07,QLD1,744,77.26989094534049,74.65843916666665,0.17069892473118278,0.15854248934225354,18.57061640452014
